structure_id,bridge_no,latitude,longitude
08187900,303/30E,47.65637777,122.6706132
08187800,303/30W,47.65621111,122.6708104
08200800,303/35,47.664,122.683333
0011864A,303/40,47.66469444,122.6876386
0010331A,303/42,47.66133333,122.6930274
0017926A,303/4A,47.56929655,122.623266
0013652A,304/1W-S,47.54819411,122.6712493
0017343A,304/9,47.56338888,122.6258604
0003573A,305/10,47.71152777,122.563825
0017164A,307/1C,47.75261111,122.6443052
0018859C,307/2.25,47.75661111,122.6379163
0012055A,308/51,47.69924133,122.6283188
0004556A,395/101N-E,46.23152711,119.131916
0007819A,395/102,46.23419411,119.1323327
0007819B,395/103,46.24151911,119.1290104
00200397,395/103P,46.24138855,119.1288327
0009306A,395/105,46.25136111,119.0826104
0016416A,395/107,46.265,119.0874997
0005741A,395/11,46.20597222,119.1588889
0014024A,395/115E,46.54616633,119.0064444
0011192A,395/115W,46.546083,119.0064167
0007847A,395/120,46.66333333,118.8503611
0005113A,395/12E,46.21527777,119.1447219
0011324A,395/12W,46.21494444,119.1446497
0005076A,395/14E,46.21527777,119.1437219
0011324B,395/14W,46.21565,119.1440163
0004596A,395/16,46.21686044,119.1379997
0005333B,395/206,46.96705488,118.5699716
0014489F,395/206.25,46.967166,118.5695271
0014489H,395/206N-N,46.96333333,118.571666
0014489A,395/208E,47.020666,118.4866941
0014489B,395/208W,47.02094377,118.4872497
0014489C,395/210,47.07486044,118.4106667
0014601A,395/212E,47.107,118.4003333
0005789A,395/212N-W,47.11077777,118.3956108
0014601B,395/212W,47.10747222,118.3998608
0017619A,395/38,46.21555555,119.1412497
0004195A,395/40,46.22155488,119.1372219
0018296A,395/418,47.71494444,117.3635556
0018496C,395/418P,47.71628333,117.3628278
0018496A,395/419E,47.71761044,117.3617778
0018496D,395/419P,47.72352988,117.3577611
0018496B,395/419W,47.71773266,117.3616444
0017278A,395/420E,47.72899933,117.3548611
0017967G,395/420P,47.72913822,117.3556111
0017967A,395/420W,47.72899933,117.3552778
0017278B,395/425E,47.73499966,117.35875
0017967B,395/425W,47.73473577,117.3589444
0017177A,395/430E,47.74266633,117.3601944
0017967C,395/430W,47.74247188,117.3607222
0017413A,395/432,47.74777744,117.3607222
0017177B,395/435E,47.7525,117.3595556
0018195A,395/435E-S,47.75211111,117.3605278
0017967D,395/435W,47.75235555,117.3600167
0017177C,395/438E,47.75666666,117.3625
0017967F,395/438P,47.75633333,117.35925
0017967E,395/438W,47.75669444,117.3632222
0016720A,395/440E,47.77272155,117.3703604
0016720D,395/440N-E,47.77269377,117.3699993
0017610F,395/440P,47.77288822,117.3690549
0016720B,395/440W,47.77269377,117.3708049
0017610E,395/441N-E,47.77399933,117.3704716
0017610A,395/442E,47.77530488,117.3727493
0017610C,395/442N-N,47.77547155,117.3723327
0017610B,395/442W,47.775166,117.3729716
0017177E,395/446,47.77597155,117.3744993
0017177F,395/450,47.778416,117.3896663
0012781A,395/453,47.758,117.4085278
0017777A,395/455E,47.77938822,117.3994163
0017777B,395/455W,47.779166,117.3995552
0014237A,395/456,47.78363855,117.4046944
0015711A,395/458E,47.80438888,117.4056111
0015711B,395/458W,47.80419444,117.4059167
0004029A,395/460,47.95358333,117.4877774
0012610A,395/5,46.16605277,119.2024472
0000432A,395/512,48.22088822,117.7154167
0007113A,395/514,48.26038888,117.7152778
0011934A,395/518,48.45958333,117.8813882
00200072,395/521.25,48.49052744,117.9029167
0012312A,395/531,48.57302711,117.9449163
0002640B,395/542,48.62397155,118.1119444
0002613A,395/545,48.62573266,118.117441
0002688A,395/608,48.77474933,118.1422774
0012729A,395/614,48.83549966,118.1834997
08673300,395/614A,48.83705522,118.1818882
000000ES,395/616,48.848333,118.2
00200363,395/617.55,48.89666633,118.2173882
000000ET,395/618,48.91125,118.2053333
08566400,397/10,46.19855522,119.0909441
08555500,397/20,46.21462777,119.1067583
00200408,397/3,46.13905522,119.0298327
00200395,397/30,46.22208266,119.092583
00200407,397/4,46.14086077,119.0143889
0004271A,401/10,46.366666,123.8106389
0007360A,401/11,46.36941877,123.8080222
0007360B,401/12,46.37361044,123.8036111
0005871A,401/5,46.30852777,123.8009167
0005871B,401/8,46.34227744,123.81375
0007401J,405/1,47.46266666,122.2661667
0007249B,405/10,47.46261111,122.2491386
0008375C,405/103E,47.79111077,122.2065278
0008375D,405/103W,47.79113855,122.2071667
0017144A,405/104P,47.79386077,122.2123889
0008417B,405/105E,47.79786077,122.2204716
0008417A,405/105W,47.79786077,122.2204438
0008417C,405/108E,47.82008266,122.2420552
0008417D,405/108W,47.81988822,122.2422219
0014269C,405/10A,47.46488888,122.2482219
0007079A,405/10B,47.46525277,122.2476358
0014269B,405/10S-N,47.46397222,122.2471386
0014269A,405/10S-S,47.46386111,122.2475552
0007249D,405/11,47.46369444,122.2459441
0011598A,405/110E,47.82524933,122.2535
0011598B,405/110W,47.82511044,122.2537222
0011855A,405/112E,47.83133266,122.2615556
0011855B,405/112N-S,47.83372188,122.2646389
0011855C,405/112W,47.83113822,122.2615
0007606A,405/12,47.46480555,122.2422497
0017295A,405/13,47.46715211,122.2342913
0013354D,405/14,47.467866,122.2233466
0007376A,405/15,47.46771322,122.2183577
0016145A,405/15S-S,47.468416,122.2163333
0007376C,405/16,47.46888822,122.2080556
0017624A,405/17,47.47030488,122.2063889
0014052E,405/17.3,47.48013822,122.2011389
0014052D,405/17.7,47.48013822,122.2011111
0017624B,405/17S-S,47.473666,122.2042222
0014052A,405/18E,47.480166,122.2003056
0014052C,405/18P,47.47999933,122.2
0014052B,405/18W,47.47999933,122.2010278
0014052F,405/20,47.48391633,122.1967774
0014052G,405/21,47.48588855,122.1947219
0006912B,405/22,47.49005522,122.1924719
0095079A,405/22A,47.490333,122.1929163
0007828A,405/23E,47.50239166,122.1965247
0014756A,405/23E-N,47.50227777,122.1962497
0007828B,405/23W,47.50252777,122.1968052
0011976A,405/24,47.51852711,122.198833
0005347B,405/25E,47.52799933,122.1975552
0005347C,405/25W,47.527916,122.198083
0007623A,405/26,47.532166,122.1978886
0007623B,405/28,47.557,122.190333
0007623C,405/30E,47.56750211,122.179916
0007623D,405/30W,47.56769377,122.1801382
0008190F,405/35E,47.57938822,122.1741382
0008190G,405/35HOV,47.57989933,122.1744382
0008190H,405/35N-E,47.57986044,122.1711104
0008190I,405/35N-W,47.57993544,122.1739882
0008190J,405/35S-E,47.58071877,122.174816
0017283A,405/35W,47.57913822,122.1746938
0008812A,405/40E,47.59819411,122.1798327
0008812B,405/41E,47.60297222,122.1836386
0016277A,405/41N-E,47.60297222,122.1833049
0009267A,405/41W,47.60283333,122.1839441
0007661A,405/42,47.61003611,122.1890969
0016549A,405/42.5,47.61372222,122.1900274
0013133B,405/42.5A,47.61327777,122.1879719
0013293A,405/42.5B,47.61375,122.1900274
0016549C,405/42.5C,47.61344444,122.1891663
0016549D,405/42.5D,47.61511111,122.1891663
0016549E,405/42.8,47.61544444,122.1897497
0016317A,405/43,47.61736044,122.1893886
0017417A,405/43.5,47.61927711,122.1894163
0017726B,405/43.6NE,47.61936044,122.188308
0017726A,405/44,47.62142433,122.1893302
0017726G,405/44NBCD,47.62333266,122.188208
0017726C,405/45.2NE,47.631666,122.1859163
0017726D,405/45.4NE,47.63172155,122.1846941
0017726E,405/45.6NE,47.63174933,122.1809438
0017726F,405/45.8NE,47.63033266,122.1757216
0007596A,405/45E,47.62977711,122.188333
0007596B,405/45W,47.63005488,122.1886108
0007596C,405/46E,47.63191322,122.1878163
0014039B,405/46N-E,47.63172155,122.1859997
0007596F,405/46N-W,47.632916,122.1899441
0007596D,405/46W,47.63205488,122.1882219
0007596E,405/47E,47.63327711,122.1873886
0014039A,405/47S-E,47.63402744,122.1878886
0007596G,405/47S-W,47.63409966,122.1882052
0004609A,405/47W,47.63364688,122.1876997
0007742A,405/48E,47.63441633,122.1869997
0007839A,405/48S-W,47.63557466,122.1872997
0004609B,405/48W,47.63509966,122.1873358
0010918A,405/49P,47.66113055,122.1870386
0006968A,405/5,47.46297222,122.2582222
0008674A,405/50,47.66944377,122.187833
0011604A,405/50P,47.66877711,122.1877497
0008674C,405/51P,47.67523544,122.1849969
0008674E,405/52E,47.67888822,122.1844163
0008674D,405/52NCD,47.67888822,122.1841663
0008674G,405/52SCD,47.67886044,122.1849441
0008674F,405/52W,47.67888822,122.1846941
0016221A,405/53P,47.689583,122.1817216
0017042A,405/55E,47.70380277,122.1792854
0017042B,405/55W,47.70380555,122.1797577
0004978A,405/56E,47.70613888,122.1800549
0008615C,405/56W,47.70666666,122.1783327
0008615D,405/57,47.71047222,122.1833886
0013716A,405/57A,47.70941666,122.180166
0016932B,405/58E,47.71481666,122.1840997
0016932A,405/58W,47.71481666,122.1840997
0008615E,405/59E,47.71830488,122.1874163
0008615F,405/59W,47.71822155,122.1875552
0008569A,405/64,47.74249966,122.1874719
0018204A,405/65W-N,47.74522188,122.186333
0008382A,405/70E,47.75577777,122.1853191
0008382C,405/70N-E,47.75594444,122.1849719
0008382D,405/70N-W,47.75597222,122.1850274
0008382E,405/70S-E,47.75745277,122.184808
0017431A,405/70S-W,47.75557777,122.194033
0008382B,405/70W,47.75563888,122.1856386
0008375B,405/72,47.76644444,122.1880274
0015054A,405/72NBCD,47.766666,122.1866663
0008286A,405/73,47.76855488,122.1899997
0013354A,405/9,47.46288888,122.2496663
0002377A,409/10,46.19124966,123.3851386
0012242A,409/3,46.17719377,123.3771104
0003264A,409/5,46.17949933,123.3770827
0003523A,410/101,47.17383266,122.023416
0007789A,410/115,47.16180555,121.8753327
0001599A,410/119.25,47.16389722,121.7409247
0001599B,410/120.25,47.16375,121.7402219
0008136A,410/123,47.16022222,121.6635278
0001599C,410/123F,47.16044444,121.6633611
0001599D,410/125,47.15861111,121.6585
0013052A,410/202,46.90891666,121.422666
0013198A,410/206,46.91489166,121.3865552
0013198B,410/207,46.92499933,121.3566667
0013347A,410/208,46.933333,121.3583333
0013347B,410/212.25,46.96026666,121.280516
0013504C,410/213.25,46.96253333,121.2747493
0013504A,410/214,46.96430555,121.2669993
0013504B,410/215,46.96669377,121.2541667
0011866A,410/220,47.00508333,121.1033889
000000KH,410/225,46.98261044,121.093833
0001571A,410/255,46.74855522,120.7976941
0008746A,410/31,47.20125,122.2543889
0008102A,410/32,47.198333,122.2489163
0008402A,410/39N,47.19822188,122.2084722
0012428A,410/39S,47.19805522,122.2083889
0012482A,410/42N,47.17152711,122.1790827
0014032A,410/42S,47.17163822,122.1795271
0003592A,410/48,47.17124933,122.0248327
08626200,410/66,46.99919411,121.5290271
08127600,411/10,46.281916,122.9064444
0011968A,411/8,46.26561111,122.9257493
08106200,411/9,46.27504655,122.9146111
0009100A,432/10N,46.10710555,122.8943997
0006321A,432/10S,46.10691388,122.8944191
0005968A,432/12,46.10691666,122.8795827
0017835B,432/12E-S,46.1065,122.882666
00200111,432/2C,46.146983,123.0029
0009874A,432/8N,46.12261044,122.9255827
0006697A,432/8S,46.12304377,122.9265771
0003760A,433/1,46.09911077,122.966916
0013045A,5/320S-W,47.02178822,122.9070472
0018189B,5/434SCD,47.23108266,122.4604444
0017936C,5/502.55SW,47.28299933,122.3099722
0017945B,5/610.4DV,47.82497155,122.2732216
0017945C,5/610.5DV,47.82658266,122.2697216
0012413A,500/1,45.64747188,122.6621111
0005384A,500/10,45.67169933,122.4879913
000000II,500/16,45.60438888,122.4071389
000000FV,500/18,45.58977744,122.4030556
0008432A,500/22,45.58461077,122.4015556
0004241A,500/24,45.583333,122.3949997
0004241B,500/24UV,45.58411355,122.3975247
0012410B,500/2N,45.64949966,122.6590833
0012410A,500/2S,45.64949966,122.6586111
0018079A,500/3.5,45.64663855,122.6421663
000000QQ,500/3N,45.65063888,122.6551944
0012410C,500/3S,45.65038888,122.6558611
0012164A,500/4,45.64641633,122.6394163
0012168A,500/4.2P,45.64711077,122.6283327
0014285A,500/4.5,45.64852744,122.6018611
0016027A,500/4.7,45.65396111,122.5879636
0018079C,500/4N-E,45.64605522,122.6397219
0018079B,500/4W-N,45.64649966,122.6392774
0009448A,500/5,45.65555555,122.5773604
0009214B,500/6,45.65661111,122.5713604
0016625A,500/7,45.66147222,122.5594444
0016625B,500/7E-NS,45.65775,122.5675549
08702800,500/8,45.68213822,122.5393886
00TA2311,500/8.5P,45.68277711,122.5266938
0006963A,500/9,45.67199933,122.4944719
000000OH,501/20,45.81544444,122.7312771
0017796A,501/24,45.81645555,122.6862302
00200364,501/8,45.63283266,122.6851386
0017259A,502/1,45.78063822,122.6716104
0017259B,502/1.25,45.77544377,122.667916
0018573A,502/4,45.78024933,122.6081111
0018573B,502/5,45.780166,122.598333
0018753D,502/8,45.78022155,122.5803049
0004146A,503/103,45.989833,122.3609722
0014654A,503/109,45.99469411,122.4590833
0008094A,503/11,45.80955555,122.5473608
00200065,503/111.25,45.99644411,122.5127778
0002912A,503/112,45.995833,122.5162778
0013373A,503/116,45.93519411,122.7072778
00200023,503/13.25,45.88666633,122.515
08219200,503/150SP,46.00733333,122.3458052
00000BDJ,503/155.25,46.043333,122.31
0006052A,503/16,45.91013888,122.4472497
08590700,503/160SP,46.05675,122.2941386
00200011,503/165.25,46.06108333,122.2628056
000000MM,503/17,45.91122222,122.4466941
000000MN,503/19,45.91708266,122.4349997
000000MQ,503/22,45.92436044,122.3828882
000000MR,503/23.25,45.925416,122.3797216
00200108,503/24.25,45.936033,122.3796493
000000IU,503/26,45.96030833,122.372441
0014483A,503/6,45.73999966,122.5516667
0009580D,504/1,46.28424966,122.9030833
0012129A,504/10,46.32958266,122.7260549
0014201C,504/105,46.29019411,122.2179438
0015019A,504/105.25,46.28939966,122.21425
0015019B,504/105.55,46.28816911,122.2104667
0015019C,504/105.65,46.28734411,122.2078222
0015019D,504/105.75,46.28617744,122.2041806
0014201D,504/107,46.281666,122.1949997
0007631A,504/15,46.36713822,122.6292493
0013399A,504/15.5,46.36999933,122.572916
0013374A,504/18,46.35313888,122.5220271
0013672A,504/23,46.33094377,122.4763604
0013672B,504/25,46.33419411,122.4604167
0013620A,504/27,46.329166,122.4370552
0013533A,504/30,46.30811111,122.3510556
0013731A,504/32,46.30788888,122.3274438
0013731B,504/34,46.3065,122.3165833
0013731C,504/36,46.31061111,122.2856663
0013986A,504/38,46.30111111,122.2683327
0014201A,504/42,46.28936077,122.272416
0014201B,504/46,46.28472188,122.2619444
00200454,504/5.25,46.29572188,122.8182771
00200080,504/9C,46.32874933,122.7270827
0003852A,505/102,46.395833,122.6981108
000000NU,505/104,46.42997155,122.7094167
0014229A,505/110,46.43813855,122.8423608
08047600,505/115,46.46880766,122.8579278
07972500,505/120,46.47280488,122.8731049
0004485A,505/125,46.47574933,122.8835552
00200096,505/130.25,46.47999933,122.9016667
00200089,505/131.25,46.49136077,122.9298604
0015872A,506/100.25,46.40136666,123.028816
0007158A,506/102,46.40955555,122.9871386
0011913A,506/104,46.40194444,122.9646944
0003928A,506/106,46.41175,122.9261938
0005679A,506/108,46.43958022,122.888883
0006575A,506/2,46.38555522,123.0425274
0018473B,507/1,46.707,122.9739993
0010884A,507/10,46.75341666,122.9408608
0009006A,507/102,46.77199933,122.9236938
0002124B,507/109.25,46.8575,122.8262216
0012789A,507/110.25,46.85808333,122.8127222
0002796A,507/114,46.87272155,122.7308049
0009042A,507/116,46.87527711,122.7141667
0013004A,507/124,46.93308266,122.5863608
0012179A,507/126,46.93283822,122.5725354
000000RG,507/126.5C,46.93199933,122.5634167
0013055A,507/128,46.933333,122.5605
0018867A,507/204,47.00558333,122.531666
0003884A,507/207,47.02747155,122.5008611
0003884B,507/208,47.03252711,122.4943608
00200377,507/5E,46.721666,122.9516667
000000CP,507/5W,46.721666,122.9516667
000000HV,507/8,46.73042155,122.9536917
0013015A,508/1,46.58366633,122.8890274
000000IJ,508/12,46.61164722,122.6289521
00200091,508/12.25,46.61198055,122.6230271
000000CN,508/14,46.6105,122.5815993
000000CO,508/16,46.605,122.5299993
0003054A,508/18,46.60469444,122.5100556
0012148A,508/20,46.60638888,122.4742493
000000CQ,508/23,46.60427777,122.4510833
000000JV,508/25,46.59274966,122.4264993
000000CR,508/26.25,46.58786077,122.4264716
0013339A,508/28,46.58061044,122.4172216
0014208A,508/30,46.58472188,122.349083
0003305A,508/32,46.56056111,122.2852358
0013425A,508/4,46.577666,122.8320104
00200090,508/5.25,46.57499933,122.816666
0003344A,508/6,46.57157988,122.7182299
000000HX,509/101,47.31805488,122.415
000000HY,509/103,47.326666,122.3769688
0006621A,509/105,47.33088822,122.3347774
00200388,509/108,47.40811111,122.325916
0014409B,509/11,47.244408,122.4184354
0011405A,509/110,47.43880522,122.3223327
0011070A,509/110.5,47.44518855,122.3213466
0011070B,509/111,47.45222222,122.3250271
0011070C,509/112,47.45377777,122.3258327
0008745A,509/113,47.45968611,122.3298604
0008745B,509/114,47.46330555,122.3319993
0008745C,509/115,47.466916,122.332166
0008745D,509/116,47.47233266,122.3317771
0008592A,509/117,47.48124933,122.3277216
0008276A,509/119P,47.48499966,122.3233327
0014520B,509/11N-N,47.24430522,122.4183049
0014520A,509/11S-S,47.24527744,122.4129167
0008276C,509/120,47.488358,122.326141
0008276D,509/123,47.50244444,122.3247216
0008276G,509/126,47.52647155,122.3341108
0008276F,509/126E-N,47.52497155,122.3336108
0008276H,509/126S-S,47.52665488,122.3348024
0014409A,509/13,47.24724966,122.4008611
0015833A,509/15,47.24747188,122.3856386
0014414A,509/17,47.24741633,122.3725549
0005358A,509/30,47.308,122.4322493
0014747A,509/4,47.24322188,122.4349997
0014747B,509/4N-N,47.24308577,122.4340302
0014507A,509/7,47.243333,122.4337774
0015774A,510/1,47.06380555,122.7653889
0008628B,510/10,47.021666,122.726666
0008628A,510/9,47.02333266,122.7283327
0005655A,512/1,47.16333055,122.4802771
0007769B,512/10N,47.15911111,122.4157778
0007769A,512/10S,47.15894444,122.4157778
0007769C,512/11,47.15875,122.4069472
0007769E,512/13,47.15866666,122.4026111
0008437B,512/15N,47.15830555,122.3891941
0008437A,512/15S,47.15811111,122.3891691
0008437C,512/17,47.15811388,122.3782466
0008437D,512/19,47.15780555,122.3570278
0008673B,512/21N,47.15813888,122.3364163
0008673A,512/21S,47.1575,122.3363886
0008673D,512/23N,47.15838888,122.3284716
0008673C,512/23S,47.15813888,122.3283882
0008673E,512/25,47.15866666,122.3040278
0014544A,512/25E-N,47.15802777,122.3079167
0009010B,512/29N,47.17713822,122.2969997
0009619A,512/29S,47.17755488,122.2964441
0009010C,512/31N,47.17983266,122.2940274
0009619B,512/31S,47.17986044,122.2940274
0009010D,512/33,47.18619411,122.2824993
0009004A,512/35N,47.18988855,122.2830271
0009685A,512/35S,47.18991633,122.2826104
0009075E,512/38,47.196583,122.2817216
0005985A,512/3E,47.16021388,122.4678021
000000PB,512/3W,47.16014722,122.4676716
0009831A,512/40N,47.20211111,122.2790271
0013183A,512/40S,47.20208333,122.2787771
0007024B,512/5,47.15816666,122.4553889
0007024C,512/6,47.1583,122.4388024
000000NV,513/10,47.64396911,122.3042
000000HH,513/12,47.64691633,122.3046111
0012177A,515/10P,47.45907777,122.2071028
0014077A,515/4,47.40222222,122.1979441
0014178A,516/14,47.35797222,122.1477497
0014178B,516/16,47.358,122.1293882
0012191A,516/7,47.37533266,122.2664444
0012383A,516/8,47.37688822,122.2576944
0012585A,516/8P,47.37747155,122.25625
0008644B,518/10,47.46999933,122.3195271
0008644C,518/12,47.46575,122.3022778
0008745F,518/13,47.46513888,122.3003611
0008902B,518/14,47.46358888,122.2937663
0008902A,518/14N-W,47.46258333,122.294333
0007046B,518/18N,47.46408333,122.2814716
0007956A,518/18S,47.4639,122.2814799
0007401K,518/22,47.46311111,122.2703604
0007442D,518/25E-N,47.46486111,122.266
0008745E,518/8,47.47033266,122.3321382
0008644A,518/9,47.46986044,122.3238049
0015983A,519/12,47.59019966,122.3294438
0015983D,519/12E-N,47.59045244,122.3289993
0015983C,519/12E-S,47.58988855,122.3293327
0015983E,519/12N-E,47.58936077,122.3290549
0015983B,519/12S-E,47.59027744,122.329166
0006861B,520/1,47.64208577,122.3200521
0017963M,520/10P,47.63566633,122.2304716
0017963T,520/11.35,47.63652188,122.2272882
0017963A,520/11LID,47.63555522,122.2277771
0017963N,520/12.25,47.64069411,122.2179993
0017963H,520/12LID,47.64061355,122.2180104
0017963P,520/12P,47.64044411,122.2163333
0017963G,520/13.25,47.64327744,122.20525
0017963R,520/13.75,47.64313855,122.2016389
0017963U,520/13.85,47.64388855,122.2026944
0017963D,520/14,47.64186077,122.2010556
0017963S,520/14.5P,47.64322188,122.2009722
0017963V,520/15,47.642083,122.2
0017963W,520/15.85,47.64038855,122.1976941
0017963Y,520/15.9,47.640683,122.1965441
0017963B,520/16N,47.64049411,122.1967802
0007839B,520/16S,47.63956355,122.1962663
0014039C,520/18E-N,47.63130488,122.1901386
0014039D,520/19E-N,47.633166,122.187083
0014039F,520/19W-N,47.633166,122.1869719
0006470C,520/1W-S,47.64222188,122.3223882
0006861A,520/2,47.642583,122.3179716
0014039E,520/20E-N,47.63405522,122.1866386
0007839C,520/21N,47.63205488,122.185333
0008591A,520/21S,47.632166,122.1856997
0014039G,520/22.5S,47.633333,122.188333
0007839D,520/22N,47.63225211,122.1848358
0008591B,520/22S,47.63186044,122.1847219
0009086A,520/25N,47.63213822,122.1818049
0009086B,520/25S,47.631916,122.1813604
0009086C,520/27N,47.63130488,122.176166
0009086D,520/27S,47.63072155,122.1756938
0006819A,520/3,47.64274966,122.317666
0014849A,520/30BP,47.63011044,122.1678049
0008744B,520/30N,47.63002711,122.1677216
0008744A,520/30S,47.62988822,122.1673049
0014849D,520/32BP,47.62977711,122.1541389
0009259B,520/32N,47.629666,122.1541389
0009259A,520/32S,47.62949933,122.1541667
0014849C,520/34BP,47.63152711,122.1487497
0014849B,520/34N,47.63152711,122.1480441
0009259C,520/34S,47.63122155,122.1484997
0011764A,520/36,47.63399966,122.143083
00200416,520/36.5,47.63919411,122.1358608
0011314A,520/37,47.64602744,122.1344163
0012854A,520/38,47.65436111,122.1372774
0011314B,520/39,47.66063888,122.1348052
0011314C,520/39P,47.66052777,122.1348886
0006819B,520/3E-N,47.643558,122.3046639
0014444A,520/42N,47.66730488,122.1273604
0017637B,520/42N-E,47.66683822,122.127391
0010201A,520/42S,47.66708266,122.1273327
0017637A,520/42W-N,47.66738822,122.1255549
0014444B,520/46,47.66886044,122.1079444
0014444C,520/48A,47.67071877,122.1068556
000000NW,520/5,47.64421911,122.3020333
0006872A,520/6,47.64476633,122.298683
0006872B,520/6A,47.64189688,122.2971858
0006872D,520/6B,47.64243577,122.2972024
0006872H,520/6N-E,47.64337744,122.2942858
0006872F,520/6N-N,47.64666633,122.3016667
0006872E,520/6W-W,47.64522188,122.2931663
0006651A,520/7.5,47.64484966,122.2896913
0018432A,520/7.7S,47.64419133,122.2800077
0018066A,520/8,47.64311633,122.2739771
0018066B,520/8.5N,47.63856355,122.2436302
0018066C,520/8.5S,47.63836077,122.2436913
0017963C,520/9LID,47.63722188,122.238333
0016726A,522/135,47.81358333,122.0773327
0016726B,522/135.25,47.81494444,122.072666
0018128A,522/136N,47.83105488,122.0516389
0006980A,522/136S,47.83093266,122.0516306
0018128B,522/138N,47.83105488,122.0517778
0006980B,522/138S,47.83105488,122.0490552
0018128E,522/139C,47.834083,122.0222549
0018128C,522/142N,47.84852744,122.0081389
0008761A,522/142S,47.84852744,122.0078056
0018128D,522/144N,47.85744444,121.9912219
0008761B,522/144S,47.85730555,121.9911386
0006911D,522/14W-S,47.68205488,122.320416
0006911E,522/15,47.68267155,122.3177021
0008857A,522/150,47.86236111,121.984083
0017938A,522/150E-E,47.862,121.9841941
00200281,522/18.25,47.75191666,122.2811382
00200457,522/18.5,47.75316666,122.2779716
00200396,522/20,47.75581666,122.2340997
0008257B,522/28ECD,47.75711666,122.1887663
0008257A,522/28N,47.75702777,122.1889163
0006371A,522/28S,47.75702777,122.188583
08614500,522/30C,47.76583333,122.1566667
0008382G,522/30E-N,47.75772222,122.183583
0008382F,522/30E-S,47.75652777,122.1857497
0008382H,522/30W-S,47.75911111,122.1800827
0012965A,522/34,47.76863822,122.1562778
0007270E,523/5,47.73408577,122.3253938
0007134B,524/10,47.820916,122.2802493
08173200,524/15,47.82499933,122.2555556
00200444,524/19.25,47.80941388,122.2155222
00200390,524/20,47.80916666,122.2116667
00200283,524/25.25,47.80536111,122.1568611
00200423,524/3SPP,47.81505555,122.2927774
00200367,524/7,47.81969377,122.2832493
00200368,524/8,47.820666,122.2815271
00200369,524/9,47.82130488,122.2802216
0002656A,525/10,47.94724966,122.3040556
0017945A,525/1S-S,47.82838822,122.2666111
0011980A,525/2E,47.83611077,122.2691104
0011980B,525/2W,47.83602744,122.2693049
0012036A,525/3,47.83902744,122.2720827
0011627A,525/5,47.85,122.2748049
0011627B,525/6,47.86419444,122.2752493
0015688A,525/7,47.868991,122.2771688
0008446A,526/10,47.92222155,122.2723327
0008446B,526/12,47.921666,122.2566667
0008446C,526/12S-E,47.92274933,122.2608889
0008446D,526/14,47.92350488,122.2407274
0008446E,526/16P,47.92315766,122.2284854
0008446F,526/18,47.92286044,122.2272216
0008446G,526/20,47.92272711,122.2228854
0014372A,526/22E-N,47.92201877,122.2144472
0014372B,526/24E-N,47.92058266,122.2081944
0008707C,526/30E-S,47.91888822,122.2088944
000000OP,526/8,47.92174933,122.2762771
0008286B,527/104,47.79444411,122.2145
0013342A,527/108,47.80166666,122.21
00200284,527/110.25,47.82008266,122.2071667
00200443,527/114.25,47.84880522,122.2170271
0016494A,527/115.25,47.86068333,122.2189493
0013048A,527/120,47.91805488,122.2063889
0013188A,528/1,48.05175277,122.1643806
0000965A,529/10E,48.01215,122.1894191
0004331A,529/10W,48.01266666,122.1893052
0004562A,529/15E,48.03047155,122.1829716
0000965B,529/15W,48.03086044,122.183833
0008085E,529/1SP,47.98174933,122.1876747
0004373A,529/20E,48.03488855,122.1814993
0000965C,529/20W,48.034833,122.1827493
0017948A,529/25,48.04522188,122.1792493
08590100,529/4P,47.98449966,122.21425
08590000,529/6,47.988583,122.2141389
08605400,529/7E,48.01638888,122.2072222
08605500,529/7W,48.016666,122.2066667
0004788A,529/8E,48.01152777,122.1899997
0004788B,529/8W,48.01163888,122.1903886
0007645A,530/115,48.18780522,122.2033889
0014820A,530/120,48.20244166,122.1183882
0007733A,530/124,48.267166,122.0135278
0009119A,530/126,48.27036044,121.9339997
0004174A,530/128,48.27427155,121.9108611
0008389A,530/130,48.26919377,121.8810271
0006897A,530/132,48.27783822,121.7813104
0012113A,530/134,48.27769377,121.7550278
0018269A,530/134.75,48.268666,121.7228327
0016283A,530/135.25,48.26904933,121.7006833
0016283B,530/135.75,48.26918266,121.6948163
0008804A,530/136,48.26919377,121.677916
0008804B,530/137,48.26922155,121.6756104
0009423A,530/138,48.26999933,121.671416
00200131,530/203.25,48.321666,121.5541667
00200445,530/204.25,48.32906877,121.5508528
00200450,530/205.25,48.34082188,121.5513278
0006038A,530/207,48.34466633,121.5489163
000000QV,530/210,48.39752744,121.5511944
00200005,530/250.55,48.443333,121.5799993
000000QX,530/289,48.48222155,121.5923608
000000QY,530/290,48.48416633,121.5929719
0017754A,531/3.25,48.15352777,122.2412497
0016801A,531/5,48.15233333,122.1893886
0018623A,532/1,48.23988855,122.3947497
0017627A,532/2,48.24022188,122.3842774
0006837A,532/6,48.23999966,122.35
0008650B,534/1,48.34119411,122.3359719
0003677A,534/2,48.34099966,122.324416
0004400A,536/15,48.421666,122.341333
0013162A,538/10.25,48.43552744,122.2941108
0013162B,538/10.55,48.43549966,122.2871386
0017273D,539/850.25,48.81233333,122.4859719
0017273E,539/851.25,48.82211044,122.4858608
0017273F,539/852.25,48.82630488,122.485833
